date,high,low,close,open,trades,shares,turnover
2014-10-30,78,78,78,76.4,1,200,15600
2014-10-31,78,72,72.4,78,9,2700,195438
2014-11-04,74,72,73,72.4,9,704,51114
2014-11-05,72.1,72.1,72.1,73,3,138,9950
2014-11-10,72.3,72.3,72.3,72.1,1,1,72
2014-11-12,74,73,74,72.3,3,200,14700
2014-11-13,77,74,74,74,9,1756,130015
2014-11-14,72.2,72.2,72.2,74,2,7,505
2014-11-18,72.1,72.1,72.1,72.2,1,6,433
2014-11-20,72,71.5,71.8,72.1,9,1203,86362
2014-11-26,70.7,70.7,70.7,71.8,1,1,71
2014-11-27,70.7,70.7,70.7,70.7,6,614,43410
2014-11-28,72,72,72,70.7,1,252,18144
2014-12-01,72,72,72,72,1,248,17856
2014-12-02,70.5,70,70.2,72,3,188,13196
2014-12-04,70.1,70.1,70.1,70.2,2,181,12688
2014-12-08,70.1,70,70,70.1,3,702,49172
2014-12-09,70.1,70.1,70.1,70,2,56,3926
2014-12-10,70,70,70,70.1,9,1017,71190
2014-12-11,70.1,70,70,70,6,614,42980
2014-12-12,70,70,70,70,1,71,4970
2014-12-15,74.7,69,72.9,70,6,575,39691
2014-12-23,73,69,70.3,72.9,7,599,42127
2014-12-24,69.1,69,69,70.3,2,38,2623
2014-12-26,72,72,72,69,1,200,14400
2014-12-31,74,69.1,74,72,7,323,22813
2015-01-02,73,73,73,74,1,300,21900
2015-01-06,74,68.1,73.9,73,7,1711,120613
2015-01-09,74,69.3,71.8,73.9,5,608,43853
2015-01-19,70,69.7,69.8,71.8,2,240,16758
2015-01-21,73,73,73,69.8,1,1,73
2015-01-22,72.5,70,70.7,73,6,1170,82400
2015-01-23,70,70,70,70.7,1,500,35000
2015-01-27,70,70,70,70,1,299,20930
2015-01-28,74.8,70,71.5,70,7,497,35276
2015-01-29,69.8,69.8,69.8,71.5,4,300,20940
2015-02-02,71,70.5,70.8,69.8,2,487,34484
2015-02-09,70,70,70,70.8,1,1,70
2015-02-10,72,70,72,70,4,360,25716
2015-02-11,74.5,73.9,74.5,72,6,308,22942
2015-02-18,70,70,70,74.5,1,1,70
2015-02-20,69,69,69,70,1,100,6900
2015-02-23,70,69.2,69.4,69,2,4,278
2015-02-24,69,69,69,69.4,1,58,4002
2015-02-25,73.9,69.1,73.7,69,2,520,38332
2015-02-26,73,67.2,70.3,73.7,3,187,13146
2015-02-27,72.9,72.9,72.9,70.3,2,301,21943
2015-03-04,72.8,66.6,72.7,72.9,4,583,40603
2015-03-06,70,66,68.7,72.7,21,1407,95440
2015-03-09,67,67,67,68.7,1,200,13400
2015-03-10,69.9,67,67,67,6,805,53950
2015-03-12,67,67,67,67,2,113,7571
2015-03-17,66,66,66,67,3,49,3234
2015-03-26,67,66.9,67,66,2,200,13390
2015-03-30,71.9,71.9,71.9,67,1,12,863
2015-04-01,72,71,72,71.9,3,650,46200
2015-04-02,69.5,62.6,69.4,72,2,101,7013
2015-04-21,69.4,69.4,69.4,69.4,1,1,69
2015-04-29,70,70,70,69.4,2,100,7000
2015-04-30,73,70,71.4,70,8,1500,107056
2015-05-05,69.5,67.6,68.7,71.4,2,170,11682
2015-05-07,69,68.1,68.1,68.7,6,405,27582
2015-05-08,68.5,68.5,68.5,68.1,3,200,13700
2015-05-11,68.1,67.7,67.7,68.5,5,1312,89098
2015-05-12,69,65.5,68.2,67.7,8,1129,75061
2015-05-13,68,68,68,68.2,1,77,5236
2015-05-14,67.9,67.9,67.9,68,2,100,6790
2015-05-15,67,66,66,67.9,7,283,18758
2015-05-18,67.9,65,65,66,9,1301,85308
2015-05-19,65,65,65,65,4,425,27625
2015-05-20,70.3,65,69,65,4,192,13248
2015-05-26,69,64.5,69,69,5,769,50716
2015-06-01,68.8,66,66,69,5,827,56752
2015-06-04,65,65,65,66,1,5,325
2015-06-05,64.5,60,60.6,65,11,2200,132958
2015-06-12,63.8,63.8,63.8,60.6,1,1,64
2015-06-15,64.5,64.5,64.5,63.8,1,1,65
2015-06-17,64.4,64.4,64.5,64.5,2,2,129
2015-06-18,64.2,64.2,64.5,64.5,1,1,64
2015-06-19,64.3,64.2,64.3,64.5,6,122,7843
2015-06-22,64.5,64.5,64.3,64.3,1,4,258
2015-06-23,68,64.5,65,64.3,7,5009,325591
2015-06-24,68,67.9,65,65,4,6,408
2015-06-25,67.9,67.9,65,65,1,10,679
2015-06-26,67,65,65,65,7,830,53952
2015-06-30,64,64,64,65,1,200,12800
2015-07-02,62.2,62.2,62.2,64,1,1000,62200
2015-07-06,65,60.1,65,62.2,22,33982,2208814
2015-07-07,65,64.9,65,65,2,2586,168080
2015-07-09,63,63,63,65,2,102,6426
2015-07-10,62.1,62,62,63,9,1567,97159
2015-07-13,67.9,64.9,67.9,62,5,1932,131176
2015-07-15,64,60.5,63.4,67.9,3,601,38111
2015-07-16,63.9,61,63.9,63.4,6,710,44784
2015-07-17,65,64,65,63.9,5,3600,230800
2015-07-20,62,62,62,65,1,103,6386
2015-07-22,65,64.9,65,62,2,201,13065
2015-07-23,65,62,64.7,65,6,5944,386228
2015-07-27,67.6,62.2,64.7,64.7,3,1700,110060
2015-07-28,66.5,66.5,66.5,64.7,1,700,46550
2015-07-30,67.5,63,67.4,66.5,3,1500,97640
2015-08-03,64,62.2,62.4,67.4,3,1001,62442
2015-08-04,65,64,64.3,62.4,4,400,25700
2015-08-06,63,60.6,60.8,64.3,7,1010,61453
2015-08-07,64,64,60.8,60.8,1,2,128
2015-08-10,66.8,66.6,66.7,60.8,3,1808,120593
2015-08-12,70,66.6,67.4,66.7,6,3200,215598
2015-08-13,69.8,65,69,67.4,2,600,41400
2015-08-18,69.9,69.9,69.9,69,1,100,6990
2015-08-19,69.9,69.9,69.9,69.9,1,5,350
2015-08-20,69.8,69.8,69.9,69.9,1,10,698
2015-08-21,72,69.8,69.9,69.9,7,3201,223813
2015-08-24,69.9,63.1,69.9,69.9,5,390,25970
2015-08-26,69.9,69.9,69.9,69.9,1,1,70
2015-08-27,71.8,69.8,71.2,69.9,3,200,14245
2015-09-07,64.1,64.1,71.2,71.2,1,2,128
2015-09-08,65,64,64.3,71.2,6,137,8804
2015-09-09,69.1,65,65,64.3,2,101,6569
2015-09-11,60.5,60.5,60.5,65,1,100,6050
2015-09-14,62,61.2,62,60.5,4,2200,135600
2015-09-15,61.5,61.5,61.5,62,1,237,14576
2015-09-16,61.2,61.1,61.2,61.5,2,100,6119
2015-09-22,65.4,65.4,65.4,61.2,2,150,9810
2015-09-25,66.9,65.5,65.7,65.4,2,600,39440
2015-09-29,66.9,66.8,66.9,65.7,2,110,7358
2015-10-05,61.2,61.2,66.9,66.9,1,1,61
2015-10-07,66.1,62.1,63.8,66.9,2,233,14861
2015-10-09,67,61.4,62.2,63.8,11,1266,78763
2015-10-12,67.5,66.9,66.9,62.2,4,110,7364
2015-10-13,67.4,67.4,67.4,66.9,2,1001,67467
2015-10-15,67,65,67.4,67.4,3,21,1370
2015-10-22,60.5,59,67.4,67.4,3,3,180
2015-10-23,68,67.5,68,67.4,6,4000,271519
2015-10-28,68,68,68,68,1,1000,68000
2015-10-29,68,68,68,68,3,2000,136000
2015-11-05,67.8,67.8,68,68,1,49,3322
2015-11-19,70,70,70,68,3,1000,70000
2015-12-30,56.4,56.4,70,70,1,1,56
2016-01-14,55.3,55.3,70,70,1,95,5254
2016-01-20,64,64,70,70,1,1,64
2016-01-29,70,60,67.4,70,7,1127,75987
2016-02-01,68,68,67.4,67.4,1,9,612
2016-02-05,60.1,60.1,67.4,67.4,1,43,2584
2016-02-11,60,55.1,67.4,67.4,4,79,4367
2016-02-15,55.1,55.1,67.4,67.4,1,2,110
2016-02-16,60,60,67.4,67.4,1,1,60
2016-03-08,53,53,67.4,67.4,1,1,53
2016-03-18,65,65,65,67.4,1,600,39000
2016-03-31,65,65,65,65,2,1000,65000
2016-04-04,64.5,64.5,65,65,1,1,65
2016-04-05,65,64.9,65,65,4,2000,129989
2016-04-11,70,56,64.6,65,6,210,13559
2016-04-18,68,68,64.6,64.6,1,15,1020
2016-04-25,63,56.6,63,64.6,3,325,19356
2016-04-27,69,68,69,63,2,500,34496
2016-04-28,68,68,69,69,1,10,680
2016-04-29,67,58.1,65.2,69,12,1421,91923
2016-05-03,68,65,67.4,65.2,3,500,33690
2016-05-06,67,67,67.4,67.4,4,20,1340
2016-05-12,66.1,53.2,64.9,67.4,13,1698,105584
2016-05-19,60,60,60,64.9,1,500,30000
2016-05-27,60,57,58.6,60,4,2100,123000
2016-05-30,57.5,57.5,57.5,58.6,2,500,28750
2016-05-31,60,60,57.5,57.5,1,5,300
2016-06-02,59.9,59.9,57.5,57.5,2,16,958
2016-06-07,57.6,57,57.1,57.5,8,1000,57059
2016-06-09,57,57,57,57.1,2,100,5700
2016-06-13,65.9,57.1,57,57,3,12,767
2016-06-14,65.4,62.9,63,57,4,107,6752
2016-06-15,62.9,60,61.8,63,4,292,18048
2016-06-21,55.5,55.5,61.8,61.8,2,40,2220
2016-06-22,55.6,55.5,61.8,61.8,3,20,1111
2016-06-24,55.6,55.6,61.8,61.8,1,40,2224
2016-06-28,56,55.6,61.8,61.8,2,50,2786
2016-06-30,61.8,55.1,61.6,61.8,9,1326,81669
2016-07-01,61.5,61.5,61.6,61.6,1,1,62
2016-07-04,55.2,55.2,61.6,61.6,1,1,55
2016-07-05,61.5,61.5,61.5,61.6,3,200,12300
2016-07-07,65,61,63.5,61.5,8,1700,108030
2016-07-08,65,64.9,65,63.5,5,2002,130130
2016-07-13,68,68,68,65,1,500,34000
2016-07-21,67.5,61,68,68,2,7,460
2016-07-25,61.3,61,61,68,3,194,11843
2016-08-05,64.9,64.9,61,61,1,1,65
2016-08-12,64.9,54,61,61,2,2,119
2016-08-15,58.5,58,58.2,61,5,700,40850
2016-08-16,60,60,60,58.2,1,156,9360
2016-08-18,60.1,55.3,59,60,9,2508,148097
2016-08-19,59.9,59.9,59.9,59,2,108,6469
2016-08-23,55.8,55.7,55.7,59.9,2,100,5570
2016-08-26,56.1,56.1,55.7,55.7,1,90,5049
2016-08-30,59,59,59,55.7,1,385,22715
2016-09-14,65.8,57,57,59,5,1001,57088
2016-09-15,65,60,57,57,2,75,4540
2016-09-21,60,60,60,57,2,1800,108000
2016-09-27,62,62,60,60,3,54,3348
2016-09-28,64.5,64.2,64.4,60,5,300,19307
2016-09-29,65.5,64.6,65.4,64.4,5,756,49468
2016-09-30,66.5,50,50.7,65.4,11,12373,643507
2016-10-03,63,63,63,50.7,1,100,6300
2016-10-10,65.5,65.5,63,63,1,1,66
2016-10-12,55.5,55.5,63,63,1,1,56
2016-10-14,63.6,63.6,63,63,1,1,64
2016-10-26,54,54,63,63,1,1,54
2016-10-28,56,56,63,63,1,1,56
2016-11-01,55,55,63,63,1,6,330
2016-11-03,55.1,55.1,55.1,63,8,430,23693
2016-11-04,59.9,59.8,59.9,55.1,2,208,12458
2016-11-07,59.9,51,54.2,59.9,5,289,15654
2016-11-08,59.9,57,58.5,54.2,3,200,11705
2016-11-09,54,53,53,58.5,2,100,5302
2016-11-11,59,59,59,53,1,216,12744
2016-11-22,51,51,59,59,1,1,51
2016-11-23,58,52.1,59,59,3,14,741
2016-11-25,53,53,53,59,8,4235,224455
2016-11-28,53.1,53,53,53,2,1002,53106
2016-11-29,61.9,53,57.7,53,9,3220,176813
2016-11-30,59.9,59.9,59.9,57.7,3,200,11980
2016-12-01,60,59.9,59.9,59.9,13,1001,59980
2016-12-07,59.5,59.5,59.9,59.9,1,2,119
2016-12-19,48.7,48.7,48.7,59.9,2,4000,194800
2016-12-20,59.3,59.3,59.3,48.7,1,101,5989
2016-12-29,60,59.9,59.9,59.3,7,2599,155730
2017-01-11,58,58,58,59.9,1,1000,58000
2017-01-17,59,58.6,58.6,58,2,808,47386
2017-01-18,60,60,58.6,58.6,1,4,240
2017-01-24,65,64.9,65,58.6,2,100,6499
2017-01-26,65,54.1,65,65,2,3411,221704
2017-01-31,70,69.9,70,65,3,100,6999
2017-02-01,70,65,70,70,7,1925,134675
2017-02-03,54,54,70,70,1,1,54
2017-02-06,70,54.2,68.7,70,15,1425,91859
2017-02-07,69.9,69.9,69.9,68.7,2,101,7060
2017-02-09,56.1,56.1,69.9,69.9,1,1,56
2017-02-13,56.2,56.2,69.9,69.9,1,3,169
2017-02-14,70,69.8,70,69.9,5,1929,134998
2017-02-15,72.9,57,70.6,70,10,4613,325782
2017-02-16,73,69.7,72.8,70.6,6,2886,210140
2017-02-17,76,72.8,75.9,72.8,10,1946,147787
2017-02-20,75,75,75,75.9,1,500,37500
2017-02-23,58.5,58.5,75,75,1,5,293
2017-02-27,60.1,60,75,75,3,12,721
2017-02-28,58.7,58.7,75,75,2,23,1350
2017-03-01,75,69.9,74.9,75,5,919,68859
2017-03-06,74.9,59.7,74.7,74.9,3,102,7625
2017-03-21,57.8,57.8,74.7,74.7,1,1,58
2017-03-24,74.9,57.6,72.9,74.7,17,2144,148716
2017-03-27,76,57,76,72.9,13,529,35682
2017-03-28,77,76,76.7,76,2,301,23077
2017-03-29,82,77,82,76.7,10,1251,100078
2017-04-05,82,77,82,82,6,1000,81396
2017-04-11,62.4,62.4,82,82,1,2,125
2017-04-12,81.9,81.9,82,82,2,51,4177
2017-04-17,81.9,81.9,82,82,2,70,5733
2017-04-18,89.8,89.8,82,82,1,4,359
2017-04-19,85,84.5,84.8,82,7,1605,136173
2017-04-20,86,83,85,84.8,14,3600,306258
