date,high,low,close,open,trades,shares,turnover
2014-06-26,25.1,24.9,24.9,24.9,15,"1,462","36,454.50"
2014-06-27,25.4,25,25.2,24.9,34,"273,226","6,842,955.00"
2014-06-30,24.9,24.7,24.7,25.2,5,"1,198","29,795.20"
2014-07-01,25,23.5,24.5,24.7,13,"5,300","129,948.60"
2014-07-02,25.4,24,25.1,24.5,23,"9,871","247,695.00"
2014-07-03,25,24.1,25,25.1,3,802,"20,048.20"
2014-07-04,25,24.8,25,25,10,"20,712","516,939.50"
2014-07-07,25.1,24.6,25,25,17,"23,310","582,694.00"
2014-07-08,25.2,25,25,25,16,"6,180","154,737.00"
2014-07-09,25.6,24.6,25.5,25,38,"31,532","790,009.00"
2014-07-10,26,25,26,25.5,54,"444,140","11,539,308.60"
2014-07-11,26,25.5,25.9,26,10,"13,114","339,310.40"
2014-07-14,26,25.1,26,25.9,3,52,"1,350.20"
2014-07-15,25.8,25.8,25.8,26,1,100,"2,580.00"
2014-07-16,26,25.9,25.9,25.8,6,"51,070","1,322,715.00"
2014-07-17,26,25.1,26,25.9,12,"26,897","698,952.00"
2014-07-18,26,25.9,26,26,21,"48,301","1,255,626.00"
2014-07-21,26,25.5,25.5,26,9,"9,975","258,150.50"
2014-07-22,26,25.5,26,25.5,31,"85,374","2,219,673.50"
2014-07-23,26.1,25.9,25.9,26,24,"39,025","1,016,049.00"
2014-07-24,26.5,26,26.3,25.9,7,"3,310","87,085.00"
2014-07-25,26.3,26,26,26.3,11,"32,150","836,345.00"
2014-07-28,25.8,25.6,25.7,26,4,"13,001","334,325.70"
2014-07-30,25.8,25.8,25.8,25.7,5,690,"17,802.00"
2014-07-31,26,25.9,25.9,25.8,4,708,"18,347.50"
2014-08-01,26,25.9,25.9,25.9,7,"4,394","114,104.50"
2014-08-04,25.8,25.8,25.8,25.9,3,"2,886","74,458.80"
2014-08-05,25.8,25.1,25.2,25.8,5,"2,590","66,579.00"
2014-08-06,25.5,25.3,25.4,25.2,6,"5,000","127,300.00"
2014-08-07,25.9,25.2,25.2,25.4,9,"7,225","182,907.50"
2014-08-08,25.3,25,25.3,25.2,17,"24,077","606,885.10"
2014-08-11,26.1,25.9,26,25.3,19,"10,501","272,904.10"
2014-08-12,26.5,25.9,25.9,26,10,"6,460","169,836.00"
2014-08-13,27,26.1,26.6,25.9,28,"24,452","649,600.80"
2014-08-14,27,26.5,26.7,26.6,18,"24,670","664,520.00"
2014-08-15,26.9,26,26,26.7,15,"7,348","192,313.00"
2014-08-19,26,25.7,25.7,26,8,"3,402","88,201.00"
2014-08-20,26,25.6,25.7,25.7,8,"7,525","193,530.70"
2014-08-21,26,25.7,25.9,25.7,16,"5,470","141,688.00"
2014-08-22,26,25.8,26,25.9,6,"22,200","576,299.00"
2014-08-25,26,25.5,25.5,26,4,509,"12,980.50"
